,BBL,InspectionDate,Latitude,Longitude,Postcode,CurrentStatus,CurrentStatusDate
17449,2028410010,2018-10-23,40.839408,-73.917648,10452,VIOLATION CLOSED,03/02/2019
3704,1019160155,2018-10-23,40.812869,-73.943879,10027,VIOLATION DISMISSED,01/18/2019
17489,-2147483648,2018-10-23,40.664817,-73.921183,11212,VIOLATION CLOSED,11/26/2018
17447,-2147483648,2018-10-23,40.653624,-73.958537,11226,VIOLATION CLOSED,02/26/2019
523,2050140015,2018-10-24,40.894009,-73.846011,10466,NOV SENT OUT,10/26/2018
759,-2147483648,2018-10-24,40.702302,-73.786761,11433,VIOLATION CLOSED,09/01/2021
3705,2046610075,2018-10-24,40.878557,-73.861639,10467,VIOLATION DISMISSED,01/18/2019
17452,-2147483648,2018-10-24,40.645279,-73.964239,11226,VIOLATION CLOSED,01/07/2019
3707,2046610075,2018-10-24,40.878557,-73.861639,10467,VIOLATION DISMISSED,01/18/2019
17451,2033350012,2018-10-24,40.874428,-73.880371,10467,VIOLATION CLOSED,01/18/2019
3706,2046610075,2018-10-24,40.878557,-73.861639,10467,VIOLATION DISMISSED,01/18/2019
17455,-2147483648,2018-10-24,40.709484,-73.797988,11432,VIOLATION CLOSED,08/13/2021
17464,2024390030,2018-10-24,40.834437,-73.913393,10456,VIOLATION CLOSED,12/05/2018
17456,-2147483648,2018-10-25,40.671074,-73.866042,11208,FIRST NO ACCESS TO RE- INSPECT VIOLATION,02/16/2020
17457,-2147483648,2018-10-25,40.653619,-73.95863,11226,VIOLATION CLOSED,12/06/2018
17458,1020880043,2018-10-25,40.824162,-73.952978,10031,VIOLATION CLOSED,01/16/2019
17459,-2147483648,2018-10-25,40.644506,-73.998732,11232,VIOLATION CLOSED,03/02/2019
3708,-2147483648,2018-10-25,40.65115,-74.009745,11232,VIOLATION CLOSED,12/17/2018
17479,2023830016,2018-10-26,40.824503,-73.9126,10451,VIOLATION CLOSED,12/29/2018
17465,-2147483648,2018-10-26,40.63264,-74.024337,11209,NOV SENT OUT,10/31/2018
17466,-2147483648,2018-10-26,40.63264,-74.024337,11209,NOV SENT OUT,10/31/2018
17468,-2147483648,2018-10-26,40.629586,-74.118934,10310,VIOLATION CLOSED,06/26/2019
17469,-2147483648,2018-10-26,40.643022,-73.898435,11236,VIOLATION DISMISSED,01/22/2019
17470,-2147483648,2018-10-26,40.652723,-73.948439,11226,VIOLATION CLOSED,11/23/2018
17467,1020880043,2018-10-26,40.824162,-73.952978,10031,VIOLATION CLOSED,01/16/2019
3709,2032250148,2018-10-26,40.862101,-73.909236,10468,VIOLATION CLOSED,12/31/2018
4418,2032370100,2018-10-27,40.869502,-73.904438,10468,VIOLATION CLOSED,08/27/2019
9730,1017670016,2018-10-27,40.800055,-73.940585,10035,VIOLATION CLOSED,12/20/2018
3710,1016370028,2018-10-27,40.79384,-73.944065,10029,VIOLATION CLOSED,12/27/2018
3711,-2147483648,2018-10-27,40.664482,-73.933893,11213,VIOLATION DISMISSED,01/22/2019
5992,2026070062,2018-10-28,40.826971,-73.905273,10456,FIRST NO ACCESS TO RE- INSPECT VIOLATION,05/13/2021
10574,2044330049,2018-10-28,40.863805,-73.866402,10467,VIOLATION CLOSED,01/25/2019
17492,-2147483648,2018-10-28,40.678672,-73.895634,11207,NOV SENT OUT,11/07/2018
17478,-2147483648,2018-10-28,40.624067,-73.932287,11234,NOV CERTIFIED LATE,01/22/2019
17473,2028100001,2018-10-28,40.850106,-73.90546,10457,VIOLATION CLOSED,01/11/2019
3712,2029620040,2018-10-28,40.832562,-73.896581,10459,VIOLATION CLOSED,05/21/2019
17476,2039377501,2018-10-28,40.838382,-73.860664,10462,NOV SENT OUT,10/30/2018
17475,2028100001,2018-10-28,40.850106,-73.90546,10457,VIOLATION CLOSED,01/11/2019
17474,2028100001,2018-10-28,40.850106,-73.90546,10457,VIOLATION CLOSED,01/11/2019
17471,2028100001,2018-10-28,40.850106,-73.90546,10457,VIOLATION CLOSED,01/11/2019
17472,2028100001,2018-10-28,40.850106,-73.90546,10457,VIOLATION CLOSED,01/11/2019
17477,2039377501,2018-10-28,40.838382,-73.860664,10462,NOV SENT OUT,10/30/2018
9642,-2147483648,2018-10-29,40.652461,-73.953333,11226,VIOLATION CLOSED,02/18/2019
4423,2032370100,2018-10-29,40.869502,-73.904438,10468,VIOLATION CLOSED,12/05/2019
9644,-2147483648,2018-10-29,40.652461,-73.953333,11226,VIOLATION CLOSED,02/18/2019
9643,-2147483648,2018-10-29,40.652461,-73.953333,11226,VIOLATION CLOSED,02/18/2019
4422,2032370100,2018-10-29,40.869502,-73.904438,10468,VIOLATION CLOSED,07/25/2019
17508,-2147483648,2018-10-29,40.671197,-73.88619,11207,VIOLATION CLOSED,12/11/2018
17485,2024480006,2018-10-29,40.830155,-73.91698,10456,NOV SENT OUT,10/31/2018
17480,1022190029,2018-10-29,40.863955,-73.919313,10034,VIOLATION CLOSED,03/15/2019
17481,1022190029,2018-10-29,40.863955,-73.919313,10034,VIOLATION CLOSED,03/15/2019
17482,-2147483648,2018-10-29,40.662454,-73.888148,11207,VIOLATION CLOSED,05/31/2019
9922,2045060001,2018-10-29,40.865552,-73.870416,10467,VIOLATION CLOSED,01/31/2019
10981,2028080096,2018-10-29,40.851132,-73.904664,10453,VIOLATION CLOSED,04/01/2019
27578,-2147483648,2018-10-29,40.652461,-73.953333,11226,FIRST NO ACCESS TO RE- INSPECT VIOLATION,12/30/2022
17483,2031600014,2018-10-29,40.853689,-73.903955,10453,VIOLATION CLOSED,02/22/2019
17484,2024480006,2018-10-29,40.830155,-73.91698,10456,NOV SENT OUT,10/31/2018
17486,-2147483648,2018-10-29,40.644055,-74.013124,11220,VIOLATION CLOSED,01/18/2019
17488,-2147483648,2018-10-29,40.652461,-73.953333,11226,VIOLATION CLOSED,01/02/2019
17490,2031960018,2018-10-29,40.857462,-73.905634,10453,VIOLATION CLOSED,11/29/2018
7874,-2147483648,2018-10-30,40.653619,-73.95863,11226,VIOLATION CLOSED,12/06/2018
7871,-2147483648,2018-10-30,40.653619,-73.95863,11226,VIOLATION CLOSED,12/06/2018
7872,-2147483648,2018-10-30,40.653619,-73.95863,11226,VIOLATION CLOSED,12/06/2018
7873,-2147483648,2018-10-30,40.653619,-73.95863,11226,VIOLATION CLOSED,12/06/2018
3713,-2147483648,2018-10-30,40.656016,-73.87371,11208,VIOLATION CLOSED,04/24/2020
17493,-2147483648,2018-10-30,40.671453,-73.876308,11208,VIOLATION CLOSED,05/31/2019
17499,-2147483648,2018-10-30,40.638842,-74.17124,10303,VIOLATION CLOSED,03/21/2019
17494,2033240063,2018-10-31,40.882536,-73.882801,10467,VIOLATION CLOSED,12/29/2018
5437,-2147483648,2018-10-31,40.638959,-73.966851,11218,VIOLATION CLOSED,05/14/2022
17498,2033540026,2018-10-31,40.874548,-73.87401,10467,VIOLATION CLOSED,12/29/2018
26049,-2147483648,2018-10-31,40.638959,-73.966851,11218,FIRST NO ACCESS TO RE- INSPECT VIOLATION,12/16/2022
17496,2023090025,2018-10-31,40.807334,-73.927144,10454,VIOLATION CLOSED,03/11/2019
17497,-2147483648,2018-10-31,40.653816,-73.955664,11226,VIOLATION CLOSED,01/14/2019
7878,-2147483648,2018-10-31,40.653619,-73.95863,11226,VIOLATION CLOSED,01/06/2021
7877,-2147483648,2018-10-31,40.653619,-73.95863,11226,VIOLATION CLOSED,01/06/2021
7876,-2147483648,2018-10-31,40.653619,-73.95863,11226,VIOLATION CLOSED,01/06/2021
17495,1019540055,2018-10-31,40.813098,-73.952169,10027,VIOLATION CLOSED,01/11/2019
7875,-2147483648,2018-10-31,40.653619,-73.95863,11226,VIOLATION CLOSED,01/06/2021
25951,2031730048,2018-10-31,40.860638,-73.899296,10468,VIOLATION CLOSED,04/23/2019
3714,2030910096,2018-11-01,40.856165,-73.883119,10458,VIOLATION DISMISSED,02/01/2019
3715,2030910096,2018-11-01,40.856165,-73.883119,10458,VIOLATION DISMISSED,02/01/2019
3716,1021700356,2018-11-01,40.85732,-73.92984,10040,VIOLATION DISMISSED,02/01/2019
17504,2028020066,2018-11-01,40.847476,-73.905334,10457,VIOLATION CLOSED,01/11/2019
17503,-2147483648,2018-11-01,40.671074,-73.866042,11208,FIRST NO ACCESS TO RE- INSPECT VIOLATION,02/16/2020
17501,2026330010,2018-11-01,40.826364,-73.905581,10456,VIOLATION CLOSED,02/12/2019
17500,1022480117,2018-11-01,40.868274,-73.924586,10034,VIOLATION CLOSED,12/06/2018
17505,1021140066,2018-11-01,40.83203,-73.94405,10032,VIOLATION CLOSED,02/05/2019
17507,2048190042,2018-11-01,40.887994,-73.864755,10466,VIOLATION CLOSED,03/02/2019
17502,2031430018,2018-11-01,40.853172,-73.898664,10457,VIOLATION CLOSED,02/06/2019
17509,-2147483648,2018-11-01,40.658412,-73.982145,11215,VIOLATION CLOSED,12/18/2018
8281,-2147483648,2018-11-02,40.651226,-73.958542,11226,FIRST NO ACCESS TO RE- INSPECT VIOLATION,07/08/2022
8839,-2147483648,2018-11-02,40.651226,-73.958542,11226,FIRST NO ACCESS TO RE- INSPECT VIOLATION,07/08/2022
3717,2032090065,2018-11-02,40.859798,-73.90575,10468,VIOLATION DISMISSED,01/28/2019
17525,2032820036,2018-11-02,40.864896,-73.889221,10458,VIOLATION CLOSED,12/29/2018
17524,2032820036,2018-11-02,40.864896,-73.889221,10458,VIOLATION CLOSED,12/29/2018
17523,2032820036,2018-11-02,40.864896,-73.889221,10458,VIOLATION CLOSED,12/29/2018
17522,2032820036,2018-11-02,40.864896,-73.889221,10458,VIOLATION CLOSED,12/29/2018
17527,2028190005,2018-11-02,40.841006,-73.911299,10457,VIOLATION CLOSED,10/11/2019
17521,-2147483648,2018-11-02,40.747914,-73.889751,11372,VIOLATION CLOSED,12/10/2018
17514,1021650061,2018-11-03,40.851245,-73.932807,10033,VIOLATION CLOSED,12/07/2018
17513,1021650061,2018-11-03,40.851245,-73.932807,10033,VIOLATION CLOSED,12/07/2018
17512,1021650061,2018-11-03,40.851245,-73.932807,10033,VIOLATION CLOSED,12/07/2018
17516,1021650061,2018-11-03,40.851245,-73.932807,10033,VIOLATION CLOSED,12/07/2018
17517,2039200016,2018-11-03,40.838273,-73.866515,10460,VIOLATION CLOSED,02/05/2019
17518,2039200016,2018-11-03,40.838273,-73.866515,10460,VIOLATION CLOSED,02/05/2019
17515,1021650061,2018-11-03,40.851245,-73.932807,10033,VIOLATION CLOSED,12/07/2018
17511,1021650061,2018-11-03,40.851245,-73.932807,10033,VIOLATION CLOSED,12/07/2018
17520,2025120045,2018-11-04,40.832781,-73.927897,10452,VIOLATION CLOSED,03/02/2019
17519,2032700049,2018-11-04,40.884882,-73.89995,10463,VIOLATION CLOSED,12/29/2018
3718,2031830058,2018-11-05,40.858812,-73.901493,10468,VIOLATION CLOSED,12/11/2018
3719,2028810075,2018-11-05,40.853615,-73.917854,10453,VIOLATION DISMISSED,02/01/2019
26251,-2147483648,2018-11-05,40.762306,-73.921797,11106,VIOLATION CLOSED,12/24/2018
9732,1017670016,2018-11-05,40.800055,-73.940585,10035,VIOLATION DISMISSED,01/31/2019
8669,2031430132,2018-11-05,40.852148,-73.898973,10457,VIOLATION CLOSED,03/26/2019
17529,2032120055,2018-11-05,40.86159,-73.905968,10468,VIOLATION CLOSED,04/03/2019
3720,2028810075,2018-11-05,40.853615,-73.917854,10453,VIOLATION DISMISSED,02/01/2019
3724,2042740064,2018-11-05,40.853387,-73.853761,10461,VIOLATION DISMISSED,01/31/2019
9731,1017670016,2018-11-05,40.800055,-73.940585,10035,VIOLATION DISMISSED,01/31/2019
17526,2047130001,2018-11-05,40.877017,-73.850458,10469,VIOLATION CLOSED,10/09/2019
18979,2046850024,2018-11-05,40.878152,-73.858227,10469,NOV SENT OUT,11/08/2018
17528,-2147483648,2018-11-05,40.651445,-73.95897,11226,VIOLATION CLOSED,03/28/2019
17536,-2147483648,2018-11-07,40.661058,-73.959116,11225,VIOLATION CLOSED,03/26/2019
17535,2029850057,2018-11-07,40.841312,-73.884211,10460,VIOLATION CLOSED,12/18/2018
17537,1021330030,2018-11-07,40.846194,-73.936,10033,VIOLATION CLOSED,01/25/2019
17534,-2147483648,2018-11-07,40.640384,-73.969088,11218,VIOLATION CLOSED,12/28/2018
17540,-2147483648,2018-11-07,40.633344,-73.953653,11210,VIOLATION CLOSED,04/16/2019
17532,-2147483648,2018-11-07,40.591314,-73.937238,11235,VIOLATION CLOSED,01/07/2019
17531,-2147483648,2018-11-07,40.591314,-73.937238,11235,VIOLATION CLOSED,01/07/2019
17595,1017960007,2018-11-07,40.798663,-73.935699,10035,VIOLATION CLOSED,12/24/2018
490,2051410120,2018-11-07,40.875757,-73.832522,10475,NOV SENT OUT,11/09/2018
17530,-2147483648,2018-11-07,40.632897,-73.973404,11218,VIOLATION CLOSED,01/07/2019
27373,-2147483648,2018-11-07,40.71121,-73.958973,11211,DEFECT LETTER ISSUED,03/18/2023
10775,2029850057,2018-11-07,40.841312,-73.884211,10460,VIOLATION CLOSED,12/18/2018
3721,2031820031,2018-11-07,40.857618,-73.902229,10453,VIOLATION CLOSED,11/02/2020
17533,2050400043,2018-11-07,40.898527,-73.856657,10466,VIOLATION CLOSED,01/11/2019
9558,1020530114,2018-11-08,40.826211,-73.943156,10031,VIOLATION CLOSED,12/07/2018
17538,2031670064,2018-11-08,40.863451,-73.896389,10468,VIOLATION CLOSED,04/05/2021
17541,-2147483648,2018-11-08,40.679338,-73.930374,11233,NOT COMPLIED WITH,08/19/2022
17542,-2147483648,2018-11-08,40.679338,-73.930374,11233,VIOLATION CLOSED,01/16/2019
17539,2048630079,2018-11-08,40.887595,-73.852004,10466,VIOLATION CLOSED,05/14/2019
10709,2028490076,2018-11-09,40.846249,-73.911184,10453,VIOLATION CLOSED,02/22/2019
3733,2047620160,2018-11-09,40.86998,-73.844197,10469,VIOLATION CLOSED,02/14/2020
491,2027130020,2018-11-09,40.822145,-73.894903,10459,VIOLATION CLOSED,03/22/2022
24889,-2147483648,2018-11-09,40.660779,-73.899313,11207,SECOND NO ACCESS TO RE-INSPECT VIOLATION,08/26/2022
5780,2033140051,2018-11-09,40.867269,-73.893479,10468,VIOLATION DISMISSED,02/04/2019
27860,2024530012,2018-11-09,40.835336,-73.915448,10456,DEFECT LETTER ISSUED,03/28/2023
3722,-2147483648,2018-11-09,40.692252,-73.968649,11205,VIOLATION DISMISSED,02/06/2019
17543,-2147483648,2018-11-09,40.622327,-74.029632,11209,DEFECT LETTER ISSUED,03/09/2020
17544,-2147483648,2018-11-09,40.642323,-73.954475,11226,VIOLATION CLOSED,03/26/2019
17545,-2147483648,2018-11-09,40.661371,-73.941739,11203,VIOLATION CLOSED,03/21/2019
3723,-2147483648,2018-11-10,40.672827,-73.880744,11208,VIOLATION DISMISSED,02/06/2019
7879,-2147483648,2018-11-10,40.653695,-73.957362,11226,NOV SENT OUT,11/13/2018
492,-2147483648,2018-11-10,40.643504,-73.995561,11219,NOV CERTIFIED LATE,10/01/2020
17547,2032860051,2018-11-10,40.862931,-73.892217,10458,VIOLATION CLOSED,03/02/2019
17546,-2147483648,2018-11-10,40.665136,-73.888395,11207,VIOLATION CLOSED,05/20/2019
156,-2147483648,2018-11-10,40.577768,-73.956175,11235,VIOLATION CLOSED,05/17/2021
17548,-2147483648,2018-11-12,40.643022,-73.898435,11236,VIOLATION CLOSED,01/15/2019
17593,2027860002,2018-11-13,40.838031,-73.911282,10456,VIOLATION CLOSED,03/28/2019
3725,2024240110,2018-11-13,40.826405,-73.914896,10451,VIOLATION CLOSED,05/07/2019
7772,-2147483648,2018-11-13,40.633608,-73.971091,11218,VIOLATION CLOSED,04/22/2019
17550,-2147483648,2018-11-13,40.740493,-73.924933,11104,VIOLATION CLOSED,06/03/2019
17549,1021620074,2018-11-13,40.848792,-73.934613,10033,VIOLATION CLOSED,06/08/2020
17554,1020580047,2018-11-13,40.823108,-73.947364,10031,VIOLATION CLOSED,02/07/2019
17551,-2147483648,2018-11-13,40.740493,-73.924933,11104,VIOLATION CLOSED,06/03/2019
3726,-2147483648,2018-11-14,40.663122,-73.88864,11207,VIOLATION CLOSED,12/20/2018
16190,2031790031,2018-11-14,40.855206,-73.906078,10453,VIOLATION CLOSED,04/23/2019
7666,2032490163,2018-11-14,40.870767,-73.900456,10468,VIOLATION DISMISSED,02/11/2019
11331,-2147483648,2018-11-14,40.700651,-73.914642,11237,NOV SENT OUT,11/16/2018
17553,2022640005,2018-11-14,40.806935,-73.920744,10454,VIOLATION CLOSED,12/20/2018
17552,-2147483648,2018-11-14,40.637493,-73.934691,11203,NOV SENT OUT,11/16/2018
3727,2024240110,2018-11-14,40.826405,-73.914896,10451,VIOLATION CLOSED,04/30/2019
17555,-2147483648,2018-11-14,40.658412,-73.982145,11215,VIOLATION CLOSED,03/13/2019
5876,2045970011,2018-11-15,40.871887,-73.866133,10467,VIOLATION CLOSED,12/19/2018
3732,-2147483648,2018-11-15,40.637153,-73.958568,11226,VIOLATION CLOSED,01/08/2019
3728,-2147483648,2018-11-15,40.66635,-73.892456,11207,VIOLATION CLOSED,03/30/2020
17556,2024570026,2018-11-15,40.834897,-73.915911,10456,VIOLATION CLOSED,03/28/2019
26132,2032000011,2018-11-15,40.863788,-73.901468,10468,VIOLATION CLOSED,01/18/2019
3731,2032930121,2018-11-16,40.864448,-73.894232,10458,VIOLATION DISMISSED,02/11/2019
17557,-2147483648,2018-11-16,40.734169,-73.808576,11365,VIOLATION CLOSED,01/07/2019
17565,1016760001,2018-11-16,40.789379,-73.943332,10029,VIOLATION CLOSED,01/22/2019
3730,2032120046,2018-11-16,40.861354,-73.906185,10468,VIOLATION DISMISSED,02/11/2019
17558,2031570059,2018-11-16,40.854699,-73.900097,10457,VIOLATION CLOSED,05/06/2019
3729,1017180037,2018-11-16,40.803323,-73.944851,10027,VIOLATION CLOSED,07/15/2019
10349,2025100069,2018-11-17,40.836509,-73.92391,10452,VIOLATION CLOSED,02/05/2019
17559,-2147483648,2018-11-17,40.690019,-73.825798,11419,VIOLATION CLOSED,09/11/2019
17562,-2147483648,2018-11-18,40.711334,-73.852413,11375,VIOLATION CLOSED,04/03/2019
17561,2046050008,2018-11-18,40.871361,-73.862218,10467,VIOLATION CLOSED,02/01/2019
17560,2046050008,2018-11-18,40.871361,-73.862218,10467,VIOLATION CLOSED,02/01/2019
3734,2032280001,2018-11-19,40.854008,-73.914636,10453,VIOLATION DISMISSED,02/11/2019
17563,-2147483648,2018-11-19,40.652976,-73.939216,11203,VIOLATION CLOSED,04/03/2019
17571,-2147483648,2018-11-19,40.694078,-73.940957,11206,DEFECT LETTER ISSUED,08/12/2021
17564,-2147483648,2018-11-19,40.652976,-73.939216,11203,VIOLATION CLOSED,04/03/2019
1002,2025540010,2018-11-19,40.80836,-73.914099,10454,FIRST NO ACCESS TO RE- INSPECT VIOLATION,01/28/2021
17570,2028020023,2018-11-20,40.848104,-73.904603,10457,VIOLATION CLOSED,02/22/2019
17566,-2147483648,2018-11-20,40.591314,-73.937238,11235,VIOLATION CLOSED,01/07/2019
17568,-2147483648,2018-11-20,40.662484,-73.888169,11207,VIOLATION CLOSED,09/23/2019
1811,-2147483648,2018-11-20,40.652235,-73.957363,11226,FIRST NO ACCESS TO RE- INSPECT VIOLATION,05/04/2021
1810,-2147483648,2018-11-20,40.652235,-73.957363,11226,FIRST NO ACCESS TO RE- INSPECT VIOLATION,05/04/2021
17569,2028020023,2018-11-20,40.848104,-73.904603,10457,VIOLATION CLOSED,02/22/2019
17567,2031270079,2018-11-20,40.843205,-73.881107,10460,VIOLATION CLOSED,02/13/2019
17572,-2147483648,2018-11-21,40.641809,-73.94764,11226,VIOLATION CLOSED,03/02/2019
17573,2024570026,2018-11-21,40.834897,-73.915911,10456,VIOLATION CLOSED,03/02/2019
17575,-2147483648,2018-11-21,40.668182,-73.881794,11208,VIOLATION CLOSED,02/01/2019
17578,2024390030,2018-11-21,40.834437,-73.913393,10456,VIOLATION CLOSED,06/05/2019
25705,2032500036,2018-11-21,40.87324,-73.90068,10468,VIOLATION CLOSED,01/07/2019
17574,-2147483648,2018-11-21,40.629407,-73.945197,11210,VIOLATION CLOSED,01/07/2019
17586,-2147483648,2018-11-21,40.677233,-73.868409,11208,VIOLATION CLOSED,09/23/2019
17577,2024390030,2018-11-21,40.834437,-73.913393,10456,VIOLATION CLOSED,06/05/2019
17576,2026900100,2018-11-22,40.822053,-73.900326,10459,VIOLATION CLOSED,12/20/2019
17584,1005190026,2018-11-23,40.727724,-74.003875,10014,NOV SENT OUT,11/26/2018
17582,1017700040,2018-11-23,40.801623,-73.937347,10035,VIOLATION CLOSED,12/20/2018
17585,-2147483648,2018-11-23,40.649645,-73.919017,11236,NOV SENT OUT,11/27/2018
17592,-2147483648,2018-11-23,40.653624,-73.958537,11226,VIOLATION CLOSED,04/25/2019
7881,-2147483648,2018-11-23,40.653624,-73.958537,11226,VIOLATION CLOSED,04/25/2019
17580,1017700040,2018-11-23,40.801623,-73.937347,10035,VIOLATION CLOSED,12/20/2018
17579,2029750037,2018-11-23,40.828949,-73.891897,10459,VIOLATION CLOSED,12/20/2018
17590,-2147483648,2018-11-23,40.642323,-73.954475,11226,VIOLATION CLOSED,03/26/2019
17591,-2147483648,2018-11-23,40.653624,-73.958537,11226,VIOLATION CLOSED,04/25/2019
17583,1017700040,2018-11-23,40.801623,-73.937347,10035,VIOLATION CLOSED,12/20/2018
17581,1017700040,2018-11-23,40.801623,-73.937347,10035,VIOLATION CLOSED,12/20/2018
9733,1017670016,2018-11-24,40.800055,-73.940585,10035,VIOLATION CLOSED,12/29/2018
17587,2039377501,2018-11-24,40.84038,-73.862655,10462,VIOLATION CLOSED,03/06/2019
17588,-2147483648,2018-11-24,40.676572,-73.915184,11233,VIOLATION CLOSED,01/14/2019
17589,-2147483648,2018-11-25,40.577099,-74.001393,11224,VIOLATION CLOSED,01/21/2019
3735,2026230049,2018-11-25,40.814613,-73.910608,10455,VIOLATION DISMISSED,02/19/2019
7506,2026230049,2018-11-25,40.814613,-73.910608,10455,VIOLATION DISMISSED,02/19/2019
17594,2047090001,2018-11-26,40.876871,-73.851851,10469,VIOLATION CLOSED,04/02/2019
9492,2028770166,2018-11-26,40.848494,-73.922473,10453,VIOLATION CLOSED,07/08/2019
25613,-2147483648,2018-11-26,40.575542,-73.987826,11224,DEFECT LETTER ISSUED,04/05/2023
25265,2031540065,2018-11-26,40.862997,-73.895312,10458,FIRST NO ACCESS TO RE- INSPECT VIOLATION,02/09/2023
17599,2034590009,2018-11-26,40.80979,-73.852036,10473,VIOLATION DISMISSED,11/06/2021
17600,-2147483648,2018-11-26,40.687174,-73.870167,11208,VIOLATION CLOSED,02/01/2019
17597,2026750022,2018-11-26,40.815921,-73.903146,10455,NOV SENT OUT,11/27/2018
17596,2027630107,2018-11-26,40.814272,-73.888073,10474,VIOLATION CLOSED,01/24/2019
17598,-2147483648,2018-11-26,40.687174,-73.870167,11208,VIOLATION CLOSED,03/02/2019
21923,1022170039,2018-11-27,40.862034,-73.923563,10034,VIOLATION CLOSED,05/06/2019
59,-2147483648,2018-11-27,40.709484,-73.797988,11432,VIOLATION CLOSED,08/19/2019
506,-2147483648,2018-11-27,40.672673,-73.94466,11213,DEFECT LETTER ISSUED,08/12/2020
21919,1022170039,2018-11-27,40.862034,-73.923563,10034,VIOLATION CLOSED,05/06/2019
17601,2026920071,2018-11-27,40.826511,-73.896873,10459,VIOLATION CLOSED,03/21/2019
60,-2147483648,2018-11-27,40.709484,-73.797988,11432,VIOLATION CLOSED,08/19/2019
7780,-2147483648,2018-11-28,40.652243,-73.957521,11226,VIOLATION CLOSED,02/12/2019
6330,2028400018,2018-11-28,40.838632,-73.917706,10452,VIOLATION DISMISSED,03/01/2019
17602,-2147483648,2018-11-28,40.577439,-74.004557,11224,VIOLATION CLOSED,04/26/2019
17603,2033430126,2018-11-28,40.877017,-73.875373,10467,VIOLATION CLOSED,04/03/2019
22841,-2147483648,2018-11-28,40.665347,-73.933809,11213,VIOLATION CLOSED,12/24/2018
17610,2026900100,2018-11-28,40.822053,-73.900326,10459,VIOLATION CLOSED,03/02/2019
17613,-2147483648,2018-11-29,40.675365,-73.867137,11208,VIOLATION CLOSED,06/12/2019
17608,-2147483648,2018-11-29,40.684933,-73.916039,11233,VIOLATION CLOSED,01/29/2019
17609,2022710005,2018-11-29,40.812171,-73.916081,10454,VIOLATION CLOSED,12/27/2018
17606,-2147483648,2018-11-29,40.630734,-74.14707,10303,NOV SENT OUT,12/03/2018
17605,1021570096,2018-11-29,40.852048,-73.930681,10033,VIOLATION CLOSED,01/22/2019
